"company","companyLogo","description","externalApplyLink","id","jobType","location","positionName","postedAt","rating","reviewsCount","salary","scrapedAt","url"
"JMS UNIVERSAL TECHNOLOGIES PVT LTD",,"HR Executive
- HO - HR Activities - Multiple Activities related to HR
- Attendance Maintenance
- PF Matters
- Office Assistance
- Office Clericals, Mails, Tour Arrangement, Meetings, Seminars etc
- Other Duties as Decided by Management
- Factory HR Assitance
Job Type: Full-time
Salary: ₹15,000.00 - ₹25,000.00 per month
Benefits:

 Cell phone reimbursement
 Flexible schedule
 Health insurance
 Provident Fund

Schedule:

 Day shift

Supplemental pay types:

 Overtime pay
 Yearly bonus

Ability to commute/relocate:

 Mumbai, Maharashtra: Reliably commute or planning to relocate before starting work (Required)

Experience:

 HR: 2 years (Preferred)
 total work: 2 years (Preferred)

Language:

 English (Preferred)

Application Deadline: 12/03/2023",,"c1522d55fab99d63",,"Mumbai, Maharashtra","HR Executive","2 days ago",,,"₹15,000 - ₹25,000 a month","2023-02-19T12:32:00.470Z","https://www.indeed.co.in/company/JMS-Universal-Technologies-Pvt-Ltd/jobs/Human-Resource-Executive-c1522d55fab99d63?fccid=b9d46b456d25694a&vjs=3"
"Fervour Infosystem Pvt.Ltd.",,"ONLY FEMALE CANDIDATES CAN APPLY
· Monitor and manage performance appraisals and analyze the loose ends, slacks and shortcomings that hamper the overall efficiency and productivity of the individual and company at large.
· Duly Fill Sheets and Reports required for execution and management of the HR management and daily operations of the team.
· Keeping a close eye on the peak productivity hours during the office and keep track of the design and content updates.
· Duly check all the Digital profiles and accounts of the company for messages, comments, notifications, reviews and recommendations
· Oversee online reputation management on social media and digital profile and make sure always to have an answer delivered to every feedback on the profile.
· Conduct Public relationship activities as a part of the HR governance to uphold and instill the work culture of white elephant tech, in and out of the office premises.
· Look after rewards, appraisals and fair compensations of the members of the team and keep track of their output and contributions, both material and immaterial.
· Continue to evolve and adapt to keep up with the standard norms of Industry and the HR ecosystem of contemporary companies at large.
· Create manage and monitor problem solving groups to ensure optimum team composition and enforce tactical strategies that can help enhance the performance, productivity, efficiency and the holistic well-being of the team members.
· Focus on the Total Quality Management of the team wherein we can create an ecosystem in which memb
Job Type: Full-time
Salary: ₹18,000.00 - ₹20,000.00 per month
Schedule:

 Day shift

Ability to commute/relocate:

 Indore, Madhya Pradesh: Reliably commute or planning to relocate before starting work (Required)

Experience:

 HR: 1 year (Preferred)
 total work: 1 year (Preferred)

Language:

 English (Preferred)

Speak with the employer+91-XXXXXXXXXX",,"0360173f2cfab517",,"Indore, Madhya Pradesh","HR Executive","2 days ago",,,"₹18,000 - ₹20,000 a month","2023-02-19T12:32:01.032Z","https://www.indeed.co.in/company/Fervour-Infosystem-Pvt.Ltd./jobs/Human-Resource-Executive-0360173f2cfab517?fccid=d48c26f303a4568e&vjs=3"
"Leap of Faith Technologies Pvt. Ltd.",,"Leap of Faith Technologies looking for an HR Recruiter with 6 Months - 3 years of experience.Leap of Faith Technologies is an IT services provider company based in India that has gained its name by providing unparalleled services & results for their clients from the last 04 years in the IT_industry.
Work From Office/Immediate joiners
Education: Any Graduate
HR Recruiter responsibilities:-

 Sourcing candidates
 Updating job ads and conducting background checks.
 Experience with various job interview formats, including phone screenings and group interviews.
 Should have experience of 6 months as a HR Recruiter.
 Maintains the work structure by updating job requirements and job descriptions for all positions.
 Be actively involved in recruitment by preparing job descriptions, posting ads and managing the hiring process
 Create and implement effective onboarding plans

If you are passionate about HR Recruiter and highly efficient, give us a chance to meet you.
Job Types: Full-time, Regular / Permanent
Salary: ₹12,000.00 - ₹30,000.00 per month
Schedule:

 Day shift

Speak with the employer+91-XXXXXXXXXX",,"9be2b0cb2838c151",,"Mohali, Punjab","HR Recruiter","2 days ago",,,"₹12,000 - ₹30,000 a month","2023-02-19T12:32:01.274Z","https://www.indeed.co.in/company/Leap-of-Faith-Technologies/jobs/Human-Resource-Recruiter-9be2b0cb2838c151?fccid=d04a1855203691d4&vjs=3"
"Kalp Solutions",,"We are hiring smart and young candidates for our HR consulting firm at Uttam Nagar East.

 Sourcing and screening candidate for our clients on IT/Non IT role for pan india basis
 Follow up with the candidates
 End to end recruitment
 Retention of the joined candidates
 Meeting monthly targets

Skills:

 Excellent communication skills
 Result oriented mindset
 Comfortable to work from office 
 Should be an immediate joiner
 Prefer to have HR consulting or recruitment experience is an added advantage.
 Freshers are eligible.

Job Types: Full-time, Regular / Permanent, Fresher
Salary: ₹20,000.00 - ₹30,000.00 per month
Benefits:

 Health insurance
 Provident Fund

Schedule:

 Day shift
 Monday to Friday

Supplemental pay types:

 Overtime pay
 Performance bonus

Ability to commute/relocate:

 Delhi, Delhi: Reliably commute or planning to relocate before starting work (Required)

Speak with the employer+91-XXXXXXXXXX",,"88d07a0ef95ba51b",,"Karnal, Haryana","Senior Recruitment Executive","2 days ago",,,"₹20,000 - ₹30,000 a month","2023-02-19T12:32:01.572Z","https://www.indeed.co.in/company/Astra-global-services/jobs/Senior-Recruitment-Executive-88d07a0ef95ba51b?fccid=72175fe46d168886&vjs=3"
"Dahotre and Dahotre Chartered Accountants",,"We arelooking for an experienced MBA Human Resource candidate who can join for handling the position of Manager of HR Department managing and optimizing the human capital strategy for the organization. The ideal candidate will play a pivotal role in ensuring that the company is able to attract, develop, and retain top talent, while aligning the human capital strategy with the company's business objectives.
Responsibilities:

 Develop and implement the human capital strategy in alignment with the company's goals and objectives
 Oversee the employee recruitment and selection process, including job descriptions, interviewing, and hiring decisions
 Design and implement employee development and training programs to support career progression and skills enhancement
 Develop and maintain performance management programs that align with business objectives.
 Collaborate with the compensation and benefits team to develop and administer compensation and benefits plans.
 Develop and maintain policies and procedures to ensure compliance with local, state, and federal labor laws and regulations
 Conduct regular assessments of employee engagement and satisfaction and develop and implement retention strategies.
 Manage employee relations and provide guidance and support to employees and managers.
 Manage HR data and systems to ensure accurate and up-to-date employee records and reports.
 Provide guidance and support to the executive team on all matters related to human capital strategy and performance.

Requirements:

 Bachelor's degree in Human Resources, Business Administration or related field.
 Minimum of 5 years of experience in HR management, preferably in a mid-sized or upper mid-sized organization.
 Strong knowledge of employment laws and regulations.
 Proven experience in developing and implementing human capital strategies.
 Strong leadership and interpersonal skills.
 Excellent verbal and written communication skills.
 Ability to work independently and as part of a team.
 Proficiency in HR information systems and data analysis.

Job Type: Full-time | Work from Office
Industry: Financial Services / Chartered Accountants
Shift: Day Shift (9 am to 5 pm)
Benefits:

 PF
 Paid Leaves
 Yearly Appraisal & Performance Bonus

Job Types: Full-time, Regular / Permanent
Salary: ₹300,000.00 - ₹400,000.00 per year
Benefits:

 Paid sick time
 Provident Fund

Schedule:

 Day shift

Supplemental pay types:

 Performance bonus
 Yearly bonus

Ability to commute/relocate:

 Pune, Maharashtra: Reliably commute or planning to relocate before starting work (Required)

Education:

 Master's (Preferred)

Experience:

 Human resources management: 5 years (Preferred)
 Payroll: 2 years (Preferred)
 Performance management: 2 years (Preferred)
 Training & development: 2 years (Preferred)
 Grievance Management: 2 years (Preferred)

Speak with the employer+91-XXXXXXXXXXExpected Start Date: 20/03/2023",,"bd1c3dcd63d6ce86",,"Pune, Maharashtra","Human Resources Manager","2 days ago",,,"₹3,00,000 - ₹4,00,000 a year","2023-02-19T12:32:01.789Z","https://www.indeed.co.in/company/Dahotre-and-Dahotre-Chartered-Accountants/jobs/Human-Resource-Manager-bd1c3dcd63d6ce86?fccid=1ba62f037778ed20&vjs=3"
"Whizamet Services Pvt. Ltd.",,"Roles and Responsibilities –
Is responsible to develop and implement HR strategies and initiatives aligned with the overall business strategy
Is responsible to bridge management and employee relations by addressing demands, grievances or other issues.
Is responsible to maintain the attendance and leave report of the employees.
Is responsible to support current and future business needs through the development, engagement, motivation and preservation of human capital
Is responsible to develop and monitor overall HR strategies, systems, tactics and procedures across the organization
Is responsible to maintain a positive working environment in the organization.
Is responsible to oversee and manage a performance appraisal system that drives high performance.
Is responsible to report to management and provide decision support through HR metrics
Required Skills –
Must have a relevant degree/Diploma in HR Domain.
Must have proven working experience as HR Operations executive (5+ years)
Must be people oriented and results driven
Must have Demonstrable experience with Human Resources metrics
Must have knowledge of HR systems and databases
Must have excellent active listening, negotiation and presentation skills
Must be able to build and effectively manage interpersonal relationships at all levels of the company.
Job Type: Full-time
Salary: ₹30,000.00 - ₹50,000.00 per month
Schedule:

 Monday to Friday
 Night shift

Ability to commute/relocate:

 Mohali, Punjab: Reliably commute or planning to relocate before starting work (Required)

Education:

 Bachelor's (Preferred)

Experience:

 Payroll: 1 year (Preferred)
 HR: 1 year (Preferred)
 total work: 1 year (Preferred)

License/Certification:

 Professional in Human Resources® (Preferred)

Speak with the employer+91-XXXXXXXXXX",,"159e7d81195d37e1",,"Mohali, Punjab","Human Resource Manager (Operations 5+yrs exp) NIGHT SHIFT","2 days ago",,,"₹30,000 - ₹50,000 a month","2023-02-19T12:32:02.207Z","https://www.indeed.co.in/company/Whizamet-Services-Pvt.-ltd./jobs/Human-Resource-Manager-159e7d81195d37e1?fccid=ddd16025f7f136d0&vjs=3"
"ileadHR hiring for client",,"Job Title: HR ManagerExperience : 7+ yearsQualification: MBA/PG in HRLocation : Hazaribagh or Ramgarh with 3 days travel to either locationSalary : Negotiable (upto 50k pm)Duties & Responsibilities-

 Manage the recruitment and selection process
 Handling of Joining Formalities, Issuing Offer and Appointment Letter
 Preparing salaries, Incentives, Bonus etc. *Enrolment in PF and ESI
 Handling employees database ( Both Soft & Hard copy)
 Oversee and manage a performance appraisal system that drives high performance
 Bridge management and employee relations by addressing demands, grievances or other issues
 Assess training needs and plan and schedule training programs
 Any other task assigned by the management.

Job Types: Full-time, Regular / Permanent
Salary: ₹30,000.00 - ₹50,000.00 per month
Schedule:

 Day shift

Ability to commute/relocate:

 Hazaribagh, Jharkhand: Reliably commute or planning to relocate before starting work (Required)

Education:

 Master's (Required)

Experience:

 HR Generalist: 7 years (Required)
 HR: 1 year (Preferred)
 total work: 1 year (Preferred)

License/Certification:

 Professional in Human Resources® (Preferred)

Speak with the employer+91-XXXXXXXXXX",,"92e7331294b53094",,"Hazaribag, Jharkhand","HR Manager for Ramgarh and Hazaribagh location, Jharkhand.","2 days ago",,,"₹30,000 - ₹50,000 a month","2023-02-19T12:32:03.464Z","https://www.indeed.co.in/company/ileadHR-hiring-for-client/jobs/Human-Resource-Manager-Ramgarh-Hazaribagh-Location-92e7331294b53094?fccid=dd902b5f79a5d709&vjs=3"
"Enrich solutions","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5aff8bc9aeff6265f9c9047b1b37c464","Summary: To source, recruit, and hire candidates that match job order requirements for existing and new accounts.
Key responsibilities:
1. Develop action plans to identify qualified candidates through various recruiting tools - job boards (Naukri, monster, other), social networks (LinkedIn), etc.
2. Successfully match and qualify candidates based on their strengths vs. client requirements.
3. Conduct phone screens/interviews, negotiate salary/wage rates and other conditions of employment, submit resumes to clients, extend an offer of employment, and document activities in the appropriate database provided by the company.
4. Ability to work both independently and in a team environment.
5. Work with other departments when required.
Added benefits if you:
1. Have any GCC /global hiring experience
2. Are good at people engagement.
3. Are tech-savvy.
Experience: 6 months- 3 years
Availability: Immediate - Max 15 days
Location: Bangalore Role: Permanent
Job Type: Regular / Permanent
Salary: ₹18,000.00 - ₹22,000.00 per month
Schedule:

 Day shift

Ability to commute/relocate:

 Bengaluru, Bengaluru - 560102, Karnataka: Reliably commute or planning to relocate before starting work (Required)

Experience:

 Recruiting: 1 year (Preferred)
 total work: 1 year (Preferred)

Expected Start Date: 20/02/2023",,"96c32f4b324c6782",,"Bengaluru, Karnataka","HR Recruiter","2 days ago","4.5","2","₹18,000 - ₹22,000 a month","2023-02-19T12:32:03.988Z","https://www.indeed.co.in/company/Enrich-solutions/jobs/Human-Resource-Recruiter-96c32f4b324c6782?fccid=94e84bb2f2daabbf&vjs=3"
"CGBUG Studio",,"Job description

 Manage end-to-end recruitment
 Identify process gap to improve and optimize processes


 Monitor grievances and implement disciplinary policies and procedures
 Ensure implementation, monitoring & control of HR Strategy in alignment with business strategy and develop / design HR Policies & process

*Maintaining employee database and maintain proper records of employee attendance and leaves

 Co-ordinate orientation and training sessions for new employees
 Ensure smooth communication with employees and timely resolutions, disciplinary, grievances, absence.
 Excellent verbal and written communication skills

Qualification: Any MBA or BBAExperience: 0 - 3 years
Share your resume on +91-XXXXXXXXXX
Job Type: Full-time
Pay: ₹12,000.00 - ₹20,000.00 per month
Schedule:

 Day shift

Experience:

 HR: 1 year (Preferred)
 total work: 1 year (Preferred)

Language:

 English (Preferred)

Speak with the employer+91 +91-XXXXXXXXXX",,"6d5fbdd68fe70422",,"Ramgarh, Jharkhand","HR Executive","2 days ago",,,"₹12,000 - ₹20,000 a month","2023-02-19T12:32:04.847Z","https://www.indeed.co.in/company/CGBUG-Studio/jobs/Human-Resource-Executive-6d5fbdd68fe70422?fccid=f2253ee321ff35d7&vjs=3"
"RUSHI GROUP",,"
 Support the development and implementation of HR initiatives and systems
 Provide counseling on policies and procedures
 Be actively involved in recruitment by preparing job descriptions, posting ads and managing the hiring process
 Create and implement effective onboarding plans
 Develop training and development programs
 Assist in performance management processes
 Support the management of disciplinary and grievance issues
 Maintain employee records (attendance, EEO data etc.) according to policy and legal requirements
 Review employment and working conditions to ensure legal compliance

Job Types: Full-time, Fresher
Pay: From ₹15,000.00 per month
Schedule:

 Fixed shift

Ability to commute/relocate:

 Mumbai, Maharashtra: Reliably commute or planning to relocate before starting work (Required)

Experience:

 HR: 1 year (Preferred)
 total work: 1 year (Preferred)

Language:

 English (Preferred)
",,"984720d682f68fe1",,"Mumbai, Maharashtra","Human Resource Executive","2 days ago",,,"From ₹15,000 a month","2023-02-19T12:32:05.333Z","https://www.indeed.co.in/company/RUSHI-GROUP/jobs/Human-Resource-Executive-984720d682f68fe1?fccid=acff65a08066ca6b&vjs=3"
"Unblur India",,"Our team is looking for an HR & Admin Officer to support the daily operations of our human resources department. Process personnel data, keeping corporate policies current, and helping with hiring are all duties of the HR & Admin Officer. You must possess strong organizational abilities and be familiar with HR procedures to succeed in this position. Ultimately, make sure all HR operations run smoothly.
Job Type: Regular / Permanent
Salary: From ₹15,000.00 per month
Schedule:

 Day shift
 Morning shift

Ability to commute/relocate:

 Surat, Gujarat: Reliably commute or planning to relocate before starting work (Required)

Experience:

 total work: 1 year (Preferred)
",,"782267828042fac7",,"Surat, Gujarat","HR Administrator","2 days ago",,,"From ₹15,000 a month","2023-02-19T12:32:05.346Z","https://www.indeed.co.in/company/MAD-Agency/jobs/Human-Resource-Administrator-782267828042fac7?fccid=3bd772adc5348520&vjs=3"
"Snow World Entertainmnet",,"Designation – HR Executive.
Qualification - Graduate
Key Responsibilities:
1. Assist and Coordinate staff recruitment and selection process in order to ensure timely recruitment of staff.
2. Prepare and put up advertisements for job vacancy where applicable
3. Prepare Letter of Offer/Appointment letters
4. Follow up with outlets to close onboarding process
5. Create the new worker/staff information in HR system
6. Assist in timely closure of payroll process and attendance management.
7. Ensure all documentation are done for all new joiners.
Job Location – Lower Parel, Mumbai
Candidates should have 1 year of experience in HR Field.
Female Candidates only.
Candidate should be comfortable with visiting our outlets occasionally.
Job Type: Full-time
Salary: ₹15,000.00 - ₹20,000.00 per month
Schedule:

 Day shift

Ability to commute/relocate:

 Mumbai, Maharashtra: Reliably commute or planning to relocate before starting work (Required)

Experience:

 HR: 1 year (Required)
 total work: 1 year (Preferred)

Language:

 English (Preferred)
",,"a2850c2bcd7bed23",,"Mumbai, Maharashtra","HR Executive","2 days ago",,,"₹15,000 - ₹20,000 a month","2023-02-19T12:32:05.718Z","https://www.indeed.co.in/company/Snow-World-Entertainmnet/jobs/Human-Resource-Executive-a2850c2bcd7bed23?fccid=8ccf99a491057716&vjs=3"
"MONEY VIKAS FINANCIAL SERVICES",,"Job description
About the Role:
The HR Manager will be responsible for the overall management of human resources strategies and initiatives, including but not limited to recruitment, performance management, employee relations, training and development, and compensation and benefits.
Key Responsibilities:

 Develop and implement HR strategies and initiatives aligned with the overall business strategy
 Bridge management and employee relations by addressing demands, grievances or other issues
 Manage the recruitment and selection process, including job postings, sourcing candidates, interviewing, and reference checking
 Oversee performance management processes, including performance evaluations and annual goal-setting
 Lead employee relations efforts, including conflict resolution, performance improvement plans, and investigations
 Facilitate and/or conduct employee training and development programs

Salary : Remuneration for this post should be between 25k to 30k.
Job Type: Full-time
Salary: ₹20,000.00 - ₹25,000.00 per month
Schedule:

 Day shift

Supplemental pay types:

 Overtime pay

Ability to commute/relocate:

 Delhi, Delhi: Reliably commute or planning to relocate before starting work (Required)

Experience:

 HR: 1 year (Required)
 total work: 1 year (Preferred)

Language:

 English (Required)

Speak with the employer+91-XXXXXXXXXX",,"e060ae35ea729f42",,"Delhi, Delhi","HR Executive","2 days ago",,,"₹20,000 - ₹25,000 a month","2023-02-19T12:32:05.817Z","https://www.indeed.co.in/company/Money-Vikas-Financial-Services/jobs/Human-Resource-Executive-e060ae35ea729f42?fccid=9a2e0ce2fa55bcd6&vjs=3"
"SPZ Solutions Pvt. Ltd",,"Hiring candidates for the Hr Recruiter job in Jaipur with experience of 0 years (s). The candidate would be responsible for the timely recruitment of suitable talent as per the specified requirements. Candidates looking for Recruiter jobs nearby can apply directly. To apply for a Full-Time job vacancy candidate must be skilled in Interpersonal Leadership, Recruiters, Attrition Control, Calling, Corporate Taxation.- Formal education in humanities or hr or equivalent - Familiarity with applicant tracking systems and resume databases - Strong verbal and communication skills - Experience with sourcing techniques
Roles and Responsibilities
Looking for HR Recruiter.Good English communication skills.Should be good in Head Hunting as and when required. This is 100% recruitment job (Work from Office)
Requirements and skills Proven work experience as an HR Recruiter or similar role

 Familiarity with Applicant Tracking Systems and resume databases
 Experience with sourcing techniques
 Understanding of referral programs
 Solid verbal and written communication skills
 Sound judgement
 Graduate
 Fresher

Job Type: Full-time
Salary: From ₹16,000.00 per month
Schedule:

 Day shift
 Flexible shift
 Night shift

Supplemental pay types:

 Performance bonus

Ability to commute/relocate:

 Jaipur, Rajasthan: Reliably commute or planning to relocate before starting work (Required)

Experience:

 Recruiting: 1 year (Preferred)
 total work: 1 year (Preferred)

Speak with the employer+91-XXXXXXXXXX",,"52f218370c894a29",,"Jaipur, Rajasthan","HR Recruiter","2 days ago",,,"From ₹16,000 a month","2023-02-19T12:32:06.033Z","https://www.indeed.co.in/company/SPZ-Solutions-Pvt.-Ltd/jobs/Human-Resource-Recruiter-52f218370c894a29?fccid=e3a236ea89943397&vjs=3"
"Companion Placements",,"We are looking for HR Head (Female only) for a renowned Real Estate debt free company.
Location-Camac Street, Kolkata
Experience- Min. 5 yrs. in Generalist role
Salary upto 6Lpa
Job Description:
· Recruitment & Resource Development: Managing the complete recruitment life-cycle for sourcing the best talent from diverse sources after identification of manpower requirements for new / existing depts.
· Employee Induction: Arranging Induction and training program for new employees, supervision of complete joining formalities.
· Performance Management System: Handling appraisal process across the levels and establishing framework for substantiating Performance Review Process linked to Reward Management
· Training & Development: Arranging Training Programs, Evaluating the training effectiveness.Overseeing competency mapping exercise & handling role analysis.
· Compensation & Benefits: Responsible for compensation and benefits management such as salary benchmarking, maintain internal parity and external equity and designing structure in line with the statutory guidelines.
· Payroll Administration: Overseeing Attendance Records, Leave, Leave Encashment, Bonus, Gratuity, etc. and Payroll preparation as well as personal files and records. Preparation of Salary and wages. Maintaining and Updating ERP / Employee Database.
· Employee Relations: Addressing employment queries raised by the Associates & employees on HR Policies and Procedures and other relevant queries. Handling employee grievances and resolving employee related issues.
Job Type: Full-time
Salary: ₹550,000.00 - ₹600,000.00 per year
Schedule:

 Day shift

Ability to commute/relocate:

 Kolkata, West Bengal: Reliably commute or planning to relocate before starting work (Preferred)

Experience:

 total work: 5 years (Required)
",,"77ac33b09aae9ad5",,"Kolkata, West Bengal","HR Head","2 days ago",,,"₹5,50,000 - ₹6,00,000 a year","2023-02-19T12:32:06.130Z","https://www.indeed.co.in/company/Companion-Placements/jobs/Human-Resource-Head-77ac33b09aae9ad5?fccid=4e5ac41e5d8c22a5&vjs=3"
"Aviyana Ventures Pvt Ltd.",,"Job Title : HR Recruiter
Location –Mumbai
Responsibilities
· Design and update job descriptions
· Source potential candidates from various online channels (e.g. social media and professional platforms like Stack Overflow and Behance)
· Craft recruiting emails to attract passive candidates
· Screen incoming resumes and application forms
· Interview candidates (via phone, video and in-person)
· Prepare and distribute assignments and numerical, language and logical reasoning tests
· Advertise job openings on company’s careers page, social media, job boards and internally
· Provide shortlists of qualified candidates to hiring managers
· Send job offer emails and answer queries about compensation and benefits
· Monitor key HR metrics, including time-to-fill, time-to-hire and source of hire
· Participate in job fairs and host in-house recruitment events
· Collaborate with managers to identify future hiring needs
· Act as a consultant to new hires and help them onboard
Job Type: Full-time
Salary: ₹208,289.57 - ₹400,000.00 per year
Schedule:

 Day shift

Ability to commute/relocate:

 Goregaon, Mumbai, Maharashtra: Reliably commute or planning to relocate before starting work (Required)

Education:

 Bachelor's (Preferred)

Experience:

 Recruitment: 1 year (Required)

Speak with the employer+91-XXXXXXXXXX",,"6b44a9d2108d80b6",,"Goregaon, Mumbai, Maharashtra","HR Recruiter","2 days ago",,,"₹2,08,290 - ₹4,00,000 a year","2023-02-19T12:32:07.035Z","https://www.indeed.co.in/company/Aviyana-Ventures-Pvt-Ltd./jobs/Human-Resource-Recruiter-6b44a9d2108d80b6?fccid=5094401fb7940068&vjs=3"
"INNOSTUS INC","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf5a66d05a61a7c87e153ec852157cd7","We select our new joiners as Business Associates and train and develop them holistically in all functional areas of Business Management viz. Marketing, HR, Finance and Operations as per the following Global Training Module.
LEVEL 1 - Learn the essentials of Marketing & Sales efficiency.
LEVEL 2 - Basics of Human Resource Management, training & developing.
LEVEL 3 -Managing, Coaching , Monitoring & Motivating a team to maximize business performance.
LEVEL 4 Business Administration finances & Operations, Strategize, Plan & Manage Resources & Clients, Run a marketing unit using your business decisions for its growth & profitability.
KEY RESPONSIBILITIES
- Able to run face –to-face presentations
- Assist in implementation of marketing strategies and techniques
- coaching and developing your team
Acquire and forge relationship with customers
- Increasing customer acquisition and sales
- Good at client servicing
- Participate in marketing planning, performance targets
- Conducting team meetings and manage client campaigns
- Consistent in successfully driving sales and competent in sales solution
- Acting as a point of contact on behalf of the client for promotion & brand development.
REQUIREMENTS
- Immediate Starters
- Hardworking and willing to learn
- passionate towards Marketing and sales
- Good communication and interpersonal skills
Highlights of the profile
-Performance based promotions
-Exciting work culture
-Young environment
-Certification at every level
-Development of good communication skills
Kindly contact us to fix an appointment for zoom interview this week.
Interview Date: 15TH FEBRUARY ,2023
Time: 12 pm
Contact : Divya :+91-XXXXXXXXXX/Akshara:7907919255
Job Types: Full-time, Fresher
Salary: ₹15,000.00 - ₹30,000.00 per month
Schedule:

 Day shift

Supplemental pay types:

 Performance bonus

Ability to commute/relocate:

 Thiruvananthapuram - 695003, Kerala: Reliably commute or planning to relocate before starting work (Required)

Education:

 Bachelor's (Preferred)

Experience:

 total work: 1 year (Preferred)

Language:

 English (Preferred)
 Malayalam (Preferred)

Speak with the employer+91 +91-XXXXXXXXXX",,"ab05386d289672b0",,"Thiruvananthapuram, Kerala","Business Development Associate","2 days ago",,,"₹15,000 - ₹30,000 a month","2023-02-19T12:32:07.063Z","https://www.indeed.co.in/company/INNOSTUS-INC/jobs/Business-Development-Associate-ab05386d289672b0?fccid=e91a7fbd767115b3&vjs=3"
"White Gold",,"The responsibilities of a recruiter
⁃Designing, developing and implementing the overall recruiting strategy. 
⁃Work closely with managers to gain a comprehensive understanding of the company's hiring. 
⁃Attracts applicants by placing job advertisements, contacting recruiters, doing campus Recruitments and using newsgroups and job sites. 
⁃Designing job descriptions based on specific designations 
⁃Sourcing candidates through databases and social media. 
⁃Following up at the various stages of recruitment process. ⁃ 
Evaluating and screening potential candidates ⁃ 
Conducting interviews, analyzing responses, verifying references, and comparing qualifications to job requirements. ⁃ 
Serving as a liaison with area employment agencies, colleges, and industry associations for recruitment ⁃ 
Filling open positions with talented and qualified candidates. ⁃ 
Performing reference and background check . ⁃ 
Completing timely reports, Filing paperwork, and keeping abreast of employment law and legislation.
Experience •2-4 years recruiting experience in full life-cycle environment, including management of multiple HR roles simultaneously.
Skills and abilities. ⁃ Good communication skills ( English and kannada) ⁃ Marketing skills ⁃ Time management skills ⁃ Being target driven ⁃ Negotiation skill ⁃ Attention to detail
Job Type: Full-time
Salary: ₹20,000.00 - ₹30,000.00 per month
Benefits:

 Health insurance
 Provident Fund

Schedule:

 Day shift

Supplemental pay types:

 Performance bonus
 Yearly bonus

Experience:

 Recruiting: 2 years (Preferred)

Language:

 Kannada and English (Preferred)
",,"410bf2d51b32fc02",,"Bengaluru, Karnataka","HR Recruiter","2 days ago",,,"₹20,000 - ₹30,000 a month","2023-02-19T12:32:07.300Z","https://www.indeed.co.in/company/White-Gold/jobs/Human-Resource-Recruiter-410bf2d51b32fc02?fccid=b903559a2a151d98&vjs=3"
"KENT ITS India Pvt. Ltd.",,"· Position: Human Resource Trainee
· Assist design and implementing the overall recruiting strategy.
· Perform job and task analysis to document job requirements and objectives.
· Source and recruit candidates by using databases, social media, etc.
· Screen candidates' resumes and job applications.
· Conduct interviews using various reliable recruiting methods to filter candidates within the schedule.
· Taking care of new hire joining formalities
· Adhering to SOPs for hiring/ interview coordination with respective stakeholders
· Maintaining database and personnel file updation
· Performs background checks and/or reference check on all prospective applicants.
·Managing employee records file
· Maintaining all employment records for hiring, onboarding, termination, leaves etc.
· Verifying attendance, hours worked, and leaves as per the records and maintaining monthly attendance.
· Managing all the consultant contracts, employee sources and the related payments
· Tracking and updating the employee probation, confirmation,
· Taking care of the statutory compliances
· Tracking all the reimbursements and other payments of the employees
· Working closely with the functions such as attendance, payroll, finance and talent acquisition to accomplish the desired tasks
· Grievance and query handling in terms of payroll, HRIS, benefits etc.
· Employee engagement
· Assisting for HR Compliances like pf, esic, IW, POSH· Department: HR
· Experience: 0-1 years
· Assist design and implementing the overall recruiting strategy.
· Perform job and task analysis to document job requirements and objectives.
· Source and recruit candidates by using databases, social media, etc.
· Screen candidates' resumes and job applications.
· Conduct interviews using various reliable recruiting methods to filter candidates within the schedule.
· Taking care of new hire joining formalities
· Adhering to SOPs for hiring/ interview coordination with respective stakeholders
· Performs background checks and/or reference check on all prospective applicants.
· Maintaining all employment records for hiring, onboarding, termination, leaves etc.
· Verifying attendance, hours worked, and leaves as per the records and maintaining monthly attendance.
· Managing all the consultant contracts, employee sources and the related payments
· Tracking and updating the employee probation, confirmation,
· Taking care of the statutory compliances
· Tracking all the reimbursements and other payments of the employees
· Working closely with the functions such as attendance, payroll, finance and talent acquisition to accomplish the desired tasks
Job Type: Contractual / TemporaryContract length: 12 months
Salary: ₹10,000.00 - ₹15,000.00 per month
Schedule:

 Day shift

Speak with the employer+91-XXXXXXXXXX",,"8df9586618a7c2d2",,"Pune, Maharashtra","Human Resource Trainee","2 days ago",,,"₹10,000 - ₹15,000 a month","2023-02-19T12:32:07.651Z","https://www.indeed.co.in/company/KENT-ITS-India-Pvt.-Ltd./jobs/Human-Resource-Trainee-8df9586618a7c2d2?fccid=3eab89141f791a6d&vjs=3"
